level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	14	15	0	0	0	1018	2172	1851	42	-1	
3	14	15	1	0	0	1018	2172	1851	42	-1	
4	14	15	1	1	0	1018	2172	1851	42	-1	
5	14	15	1	1	1	1018	2172	1851	42	95	 
2	14	16	0	0	0	1018	2256	1851	43	-1	
3	14	16	1	0	0	1018	2256	1851	43	-1	
4	14	16	1	1	0	1018	2256	1851	43	-1	
5	14	16	1	1	1	1018	2256	1851	43	95	 
2	14	17	0	0	0	1019	2445	1851	42	-1	
3	14	17	1	0	0	1019	2445	1851	42	-1	
4	14	17	1	1	0	1019	2445	1851	42	-1	
5	14	17	1	1	1	1019	2445	1851	42	95	 
2	14	18	0	0	0	1019	2558	1851	43	-1	
3	14	18	1	0	0	1019	2558	1851	43	-1	
4	14	18	1	1	0	1019	2558	1851	43	-1	
5	14	18	1	1	1	1019	2558	1851	43	95	 
2	14	19	0	0	0	1014	1927	20	865	-1	
3	14	19	1	0	0	1014	1927	20	865	-1	
4	14	19	1	1	0	1014	1927	20	865	-1	
5	14	19	1	1	1	1014	1927	20	865	95	 
2	14	20	0	0	0	2854	1930	23	862	-1	
3	14	20	1	0	0	2854	1930	23	862	-1	
4	14	20	1	1	0	2854	1930	23	862	-1	
5	14	20	1	1	1	2854	1930	23	862	95	 
2	14	21	0	0	0	1020	2764	1849	41	-1	
3	14	21	1	0	0	1020	2764	1849	41	-1	
4	14	21	1	1	0	1020	2764	1849	41	-1	
5	14	21	1	1	1	1020	2764	1849	41	95	 
2	14	22	0	0	0	1915	2781	13	171	-1	
3	14	22	1	0	0	1915	2781	13	171	-1	
4	14	22	1	1	0	1915	2781	13	171	-1	
5	14	22	1	1	1	1915	2781	13	171	95	 
2	14	23	0	0	0	1023	2927	1847	41	-1	
3	14	23	1	0	0	1023	2927	1847	41	-1	
4	14	23	1	1	0	1023	2927	1847	41	-1	
5	14	23	1	1	1	1023	2927	1847	41	95	 
2	14	24	0	0	0	1022	3139	1847	43	-1	
3	14	24	1	0	0	1022	3139	1847	43	-1	
4	14	24	1	1	0	1022	3139	1847	43	-1	
5	14	24	1	1	1	1022	3139	1847	43	95	 
2	14	25	0	0	0	1020	3250	1849	43	-1	
3	14	25	1	0	0	1020	3250	1849	43	-1	
4	14	25	1	1	0	1020	3250	1849	43	-1	
5	14	25	1	1	1	1020	3250	1849	43	95	 
2	14	26	0	0	0	1019	2943	16	540	-1	
3	14	26	1	0	0	1019	2943	16	540	-1	
4	14	26	1	1	0	1019	2943	16	540	-1	
5	14	26	1	1	1	1019	2943	16	540	95	 
2	14	27	0	0	0	2857	2944	17	541	-1	
3	14	27	1	0	0	2857	2944	17	541	-1	
4	14	27	1	1	0	2857	2944	17	541	-1	
5	14	27	1	1	1	2857	2944	17	541	95	 
2	14	28	0	0	0	1023	3455	1846	43	-1	
3	14	28	1	0	0	1023	3455	1846	43	-1	
4	14	28	1	1	0	1023	3455	1846	43	-1	
5	14	28	1	1	1	1023	3455	1846	43	95	 
2	14	29	0	0	0	1910	3472	14	172	-1	
3	14	29	1	0	0	1910	3472	14	172	-1	
4	14	29	1	1	0	1910	3472	14	172	-1	
5	14	29	1	1	1	1910	3472	14	172	95	 
2	14	30	0	0	0	1020	3618	1847	42	-1	
3	14	30	1	0	0	1020	3618	1847	42	-1	
4	14	30	1	1	0	1020	3618	1847	42	-1	
5	14	30	1	1	1	1020	3618	1847	42	95	 
2	14	31	0	0	0	1021	3634	11	223	-1	
3	14	31	1	0	0	1021	3634	11	223	-1	
4	14	31	1	1	0	1021	3634	11	223	-1	
5	14	31	1	1	1	1021	3634	11	223	95	 
2	14	32	0	0	0	2858	3636	11	224	-1	
3	14	32	1	0	0	2858	3636	11	224	-1	
4	14	32	1	1	0	2858	3636	11	224	-1	
5	14	32	1	1	1	2858	3636	11	224	95	 
2	14	33	0	0	0	1022	3831	1845	44	-1	
3	14	33	1	0	0	1022	3831	1845	44	-1	
4	14	33	1	1	0	1022	3831	1845	44	-1	
5	14	33	1	1	1	1022	3831	1845	44	95	 
2	14	34	0	0	0	1911	3850	10	175	-1	
3	14	34	1	0	0	1911	3850	10	175	-1	
4	14	34	1	1	0	1911	3850	10	175	-1	
5	14	34	1	1	1	1911	3850	10	175	95	 
2	14	35	0	0	0	643	1251	1960	2882	-1	
3	14	35	1	0	0	643	1251	1960	2882	-1	
4	14	35	1	1	0	661	1251	1845	90	-1	
5	14	35	1	1	1	661	1251	355	86	43	1305-___|
5	14	35	1	1	2	1338	1266	259	60	96	Receive
5	14	35	1	1	3	1626	1270	245	71	96	request
5	14	35	1	1	4	1893	1266	88	57	96	for
5	14	35	1	1	5	2005	1267	302	74	95	purchase
5	14	35	1	1	6	2332	1260	174	68	96	order
4	14	35	1	2	0	1922	1504	15	38	-1	
5	14	35	1	2	1	1922	1504	15	38	85	J
4	14	35	1	3	0	653	1579	1603	91	-1	
5	14	35	1	3	1	653	1579	363	86	35	1310-__|
5	14	35	1	3	2	1587	1611	262	59	95	Receive
5	14	35	1	3	3	1874	1611	174	59	94	client
5	14	35	1	3	4	2075	1624	181	46	94	name
4	14	35	1	4	0	1899	1880	40	38	-1	
5	14	35	1	4	1	1899	1880	40	38	93	¥
4	14	35	1	5	0	646	1990	1623	91	-1	
5	14	35	1	5	1	646	1990	156	59	2	1315
5	14	35	1	5	2	814	2028	200	53	2	___
5	14	35	1	5	3	1569	2016	270	58	96	Retrieve
5	14	35	1	5	4	1864	2014	174	59	96	client
5	14	35	1	5	5	2065	2014	204	59	96	record
4	14	35	1	6	0	1901	2198	39	76	-1	
5	14	35	1	6	1	1901	2198	39	76	87	¥
4	14	35	1	7	0	643	2292	1960	104	-1	
5	14	35	1	7	1	643	2292	158	58	92	1320
5	14	35	1	7	2	1241	2335	170	59	96	Read
5	14	35	1	7	3	1436	2335	176	61	95	client
5	14	35	1	7	4	1636	2335	365	61	95	information
5	14	35	1	7	5	2026	2335	148	59	95	from
5	14	35	1	7	6	2200	2334	173	60	96	client
5	14	35	1	7	7	2399	2335	204	61	95	record
4	14	35	1	8	0	653	2641	1696	106	-1	
5	14	35	1	8	1	653	2662	367	85	49	1325-__|
5	14	35	1	8	2	1497	2643	262	59	96	Receive
5	14	35	1	8	3	1785	2643	176	59	96	order
5	14	35	1	8	4	1986	2641	363	61	96	information
4	14	35	1	9	0	1902	2872	41	62	-1	
5	14	35	1	9	1	1902	2872	41	62	88	¥
4	14	35	1	10	0	670	3024	1792	86	-1	
5	14	35	1	10	1	670	3039	157	59	39	1330
5	14	35	1	10	2	841	3075	182	35	39	-__|
5	14	35	1	10	3	1380	3025	183	59	96	Insert
5	14	35	1	10	4	1587	3026	172	58	95	client
5	14	35	1	10	5	1785	3024	367	60	96	information
5	14	35	1	10	6	2180	3025	114	59	95	into
5	14	35	1	10	7	2318	3025	144	59	96	form
4	14	35	1	11	0	675	3324	1787	87	-1	
5	14	35	1	11	1	675	3340	348	71	62	1335-_
5	14	35	1	11	2	1380	3339	183	60	95	Insert
5	14	35	1	11	3	1587	3342	173	57	95	order
5	14	35	1	11	4	1785	3339	367	60	96	information
5	14	35	1	11	5	2180	3339	114	59	96	into
5	14	35	1	11	6	2318	3324	144	74	96	form
4	14	35	1	12	0	1898	3591	38	33	-1	
5	14	35	1	12	1	1898	3591	38	33	91	¥
4	14	35	1	13	0	679	3693	1462	95	-1	
5	14	35	1	13	1	679	3693	160	59	96	1340
5	14	35	1	13	2	1688	3729	284	59	92	Transmit
5	14	35	1	13	3	1993	3729	148	59	96	form
4	14	35	1	14	0	1854	4075	127	58	-1	
5	14	35	1	14	1	1854	4075	127	58	96	End
2	14	36	0	0	0	1718	4348	403	101	-1	
3	14	36	1	0	0	1718	4348	403	101	-1	
4	14	36	1	1	0	1718	4348	403	101	-1	
5	14	36	1	1	1	1718	4348	228	100	93	FIG.
5	14	36	1	1	2	1992	4351	129	98	93	13
1	15	0	0	0	0	0	0	3600	4950	-1	
2	15	1	0	0	0	1532	351	485	63	-1	
3	15	1	1	0	0	1532	351	485	63	-1	
4	15	1	1	1	0	1532	351	485	63	-1	
5	15	1	1	1	1	1532	351	86	53	95	US
5	15	1	1	1	2	1643	351	275	63	95	7,742,946
5	15	1	1	1	3	1940	351	77	51	95	B2
2	15	2	0	0	0	1079	444	25	51	-1	
3	15	2	1	0	0	1079	444	25	51	-1	
4	15	2	1	1	0	1079	444	25	51	-1	
5	15	2	1	1	1	1079	444	25	51	94	1
2	15	3	0	0	0	615	529	952	100	-1	
3	15	3	1	0	0	615	529	952	100	-1	
4	15	3	1	1	0	615	529	952	38	-1	
5	15	3	1	1	1	615	529	367	38	92	ADVERTISING
5	15	3	1	1	2	997	529	162	38	95	SALES
5	15	3	1	1	3	1176	529	391	38	95	MANAGEMENT
4	15	3	1	2	0	986	591	214	38	-1	
5	15	3	1	2	1	986	591	214	38	95	SYSTEM
2	15	4	0	0	0	716	717	751	38	-1	
3	15	4	1	0	0	716	717	751	38	-1	
4	15	4	1	1	0	716	717	751	38	-1	
5	15	4	1	1	1	716	717	161	38	94	CROSS
5	15	4	1	1	2	893	717	231	38	94	RELATED
5	15	4	1	1	3	1141	717	326	38	93	REFERENCES
2	15	5	0	0	0	460	840	1263	113	-1	
3	15	5	1	0	0	460	840	1263	113	-1	
4	15	5	1	1	0	515	840	1208	51	-1	
5	15	5	1	1	1	515	840	89	39	96	This
5	15	5	1	1	2	637	840	234	51	96	application
5	15	5	1	1	3	900	840	134	39	94	claims
5	15	5	1	1	4	1066	840	158	51	94	priority
5	15	5	1	1	5	1253	846	40	33	95	to
5	15	5	1	1	6	1325	840	237	39	96	Provisional
5	15	5	1	1	7	1594	841	129	38	95	Patent
4	15	5	1	2	0	460	901	1044	52	-1	
5	15	5	1	2	1	460	901	249	52	95	Application
5	15	5	1	2	2	722	903	74	38	92	No.
5	15	5	1	2	3	816	901	232	49	92	60/385,484
5	15	5	1	2	4	1065	901	93	40	96	filed
5	15	5	1	2	5	1172	915	52	26	95	on
5	15	5	1	2	6	1238	903	82	38	96	Jun.
5	15	5	1	2	7	1338	903	34	47	96	3,
5	15	5	1	2	8	1390	903	114	38	95	2002.
2	15	6	0	0	0	661	1021	863	38	-1	
3	15	6	1	0	0	661	1021	863	38	-1	
4	15	6	1	1	0	661	1021	863	38	-1	
5	15	6	1	1	1	661	1021	363	38	95	BACKGROUND
5	15	6	1	1	2	1041	1021	63	38	96	OF
5	15	6	1	1	3	1120	1021	100	38	96	THE
5	15	6	1	1	4	1235	1021	289	38	95	INVENTION
2	15	7	0	0	0	460	1144	1269	3551	-1	
3	15	7	1	0	0	519	1144	501	40	-1	
4	15	7	1	1	0	519	1144	501	40	-1	
5	15	7	1	1	1	519	1146	30	38	95	1.
5	15	7	1	1	2	567	1144	107	40	95	Field
5	15	7	1	1	3	688	1144	48	40	96	of
5	15	7	1	1	4	744	1144	64	40	96	the
5	15	7	1	1	5	823	1144	197	40	96	Invention
3	15	7	2	0	0	460	1207	1263	425	-1	
4	15	7	2	1	0	515	1207	1208	52	-1	
5	15	7	2	1	1	515	1207	79	40	96	The
5	15	7	2	1	2	615	1213	152	46	96	present
5	15	7	2	1	3	789	1207	196	40	95	invention
5	15	7	2	1	4	1004	1207	136	40	95	relates
5	15	7	2	1	5	1162	1214	38	33	96	to
5	15	7	2	1	6	1225	1221	21	26	96	a
5	15	7	2	1	7	1270	1214	144	45	96	system
5	15	7	2	1	8	1436	1207	61	40	95	for
5	15	7	2	1	9	1517	1207	206	52	95	managing
4	15	7	2	2	0	463	1270	1259	52	-1	
5	15	7	2	2	1	463	1270	97	40	96	sales
5	15	7	2	2	2	575	1270	48	40	96	of
5	15	7	2	2	3	632	1270	312	40	93	advertisements
5	15	7	2	2	4	959	1270	61	40	96	for
5	15	7	2	2	5	1032	1284	22	26	96	a
5	15	7	2	2	6	1066	1270	202	40	95	broadcast
5	15	7	2	2	7	1280	1270	138	40	96	media.
5	15	7	2	2	8	1435	1272	113	38	94	More
5	15	7	2	2	9	1560	1270	162	52	96	particu-
4	15	7	2	3	0	461	1332	1262	51	-1	
5	15	7	2	3	1	461	1332	102	51	95	larly,
5	15	7	2	3	2	575	1332	75	39	96	this
5	15	7	2	3	3	663	1332	195	39	96	invention
5	15	7	2	3	4	867	1332	135	39	95	relates
5	15	7	2	3	5	1016	1345	21	26	95	a
5	15	7	2	3	6	1049	1338	144	45	95	system
5	15	7	2	3	7	1203	1332	79	39	96	that
5	15	7	2	3	8	1291	1332	178	51	95	provides
5	15	7	2	3	9	1483	1345	48	26	96	an
5	15	7	2	3	10	1542	1332	181	39	96	interface
4	15	7	2	4	0	460	1395	1263	51	-1	
5	15	7	2	4	1	460	1395	176	39	94	between
5	15	7	2	4	2	646	1395	198	39	95	databases
5	15	7	2	4	3	854	1395	79	39	95	that
5	15	7	2	4	4	943	1395	159	51	96	provide
5	15	7	2	4	5	1111	1395	286	51	95	programming
5	15	7	2	4	6	1407	1395	76	39	95	and
5	15	7	2	4	7	1493	1395	230	51	93	advertising
4	15	7	2	5	0	461	1456	1261	52	-1	
5	15	7	2	5	1	461	1456	258	40	96	information.
5	15	7	2	5	2	740	1456	83	40	96	Still
5	15	7	2	5	3	838	1470	109	26	96	more
5	15	7	2	5	4	962	1456	249	52	95	particularly,
5	15	7	2	5	5	1230	1456	73	40	96	this
5	15	7	2	5	6	1321	1456	196	40	96	invention
5	15	7	2	5	7	1531	1456	135	40	96	relates
5	15	7	2	5	8	1683	1463	39	33	96	to
4	15	7	2	6	0	460	1519	1262	52	-1	
5	15	7	2	6	1	460	1519	203	52	95	providing
5	15	7	2	6	2	674	1533	49	26	96	an
5	15	7	2	6	3	732	1519	181	40	96	interface
5	15	7	2	6	4	923	1519	176	40	96	between
5	15	7	2	6	5	1106	1519	65	40	96	the
5	15	7	2	6	6	1179	1519	152	40	96	various
5	15	7	2	6	7	1342	1519	199	40	96	databases
5	15	7	2	6	8	1553	1519	169	40	95	contain-
4	15	7	2	7	0	461	1581	1258	51	-1	
5	15	7	2	7	1	461	1581	65	51	96	ing
5	15	7	2	7	2	542	1581	247	39	96	information
5	15	7	2	7	3	802	1581	150	39	96	needed
5	15	7	2	7	4	966	1581	61	39	96	for
5	15	7	2	7	5	1042	1581	137	51	92	selling
5	15	7	2	7	6	1194	1581	231	51	96	advertising
5	15	7	2	7	7	1440	1594	92	26	96	over
5	15	7	2	7	8	1546	1594	21	26	96	a
5	15	7	2	7	9	1581	1581	138	39	94	media.
3	15	7	3	0	0	515	1644	329	39	-1	
4	15	7	3	1	0	515	1644	329	39	-1	
5	15	7	3	1	1	515	1645	34	38	95	2.
5	15	7	3	1	2	565	1644	81	39	95	The
5	15	7	3	1	3	661	1644	104	39	95	Prior
5	15	7	3	1	4	775	1645	69	38	96	Art
3	15	7	4	0	0	460	1707	1263	737	-1	
4	15	7	4	1	0	515	1707	1208	51	-1	
5	15	7	4	1	1	515	1708	42	38	96	In
5	15	7	4	1	2	581	1707	153	51	95	today's
5	15	7	4	1	3	764	1707	153	51	95	society,
5	15	7	4	1	4	945	1707	105	39	95	there
5	15	7	4	1	5	1076	1720	62	26	95	are
5	15	7	4	1	6	1165	1720	115	38	96	many
5	15	7	4	1	7	1307	1707	120	39	96	forms
5	15	7	4	1	8	1455	1707	48	39	96	of
5	15	7	4	1	9	1522	1707	201	39	95	broadcast
4	15	7	4	2	0	460	1768	1263	52	-1	
5	15	7	4	2	1	460	1768	139	40	95	media.
5	15	7	4	2	2	622	1770	115	38	96	Some
5	15	7	4	2	3	755	1768	196	52	96	examples
5	15	7	4	2	4	971	1768	48	40	96	of
5	15	7	4	2	5	1030	1768	201	40	95	broadcast
5	15	7	4	2	6	1248	1768	128	40	96	media
5	15	7	4	2	7	1394	1768	163	49	94	include,
5	15	7	4	2	8	1577	1768	66	40	96	but
5	15	7	4	2	9	1661	1782	62	26	96	are
4	15	7	4	3	0	460	1831	1263	52	-1	
5	15	7	4	3	1	460	1838	68	33	95	not
5	15	7	4	3	2	543	1831	158	49	96	limited,
5	15	7	4	3	3	717	1831	213	49	95	television,
5	15	7	4	3	4	947	1831	118	49	95	radio,
5	15	7	4	3	5	1083	1831	75	40	96	and
5	15	7	4	3	6	1172	1831	63	40	96	the
5	15	7	4	3	7	1251	1833	171	38	96	Internet.
5	15	7	4	3	8	1440	1831	203	52	95	Typically,
5	15	7	4	3	9	1660	1831	63	40	96	the
4	15	7	4	4	0	460	1893	1263	51	-1	
5	15	7	4	4	1	460	1893	220	39	95	broadcasts
5	15	7	4	4	2	703	1906	62	26	96	are
5	15	7	4	4	3	786	1893	48	39	96	of
5	15	7	4	4	4	851	1893	208	39	95	scheduled
5	15	7	4	4	5	1079	1906	208	38	95	programs,
5	15	7	4	4	6	1311	1893	128	39	95	which
5	15	7	4	4	7	1459	1906	90	38	95	may
5	15	7	4	4	8	1570	1893	153	39	95	include
4	15	7	4	5	0	463	1956	1260	51	-1	
5	15	7	4	5	1	463	1956	138	48	95	shows,
5	15	7	4	5	2	620	1969	44	26	96	or
5	15	7	4	5	3	679	1956	109	39	96	other
5	15	7	4	5	4	805	1956	208	39	95	scheduled
5	15	7	4	5	5	1030	1962	141	33	96	events.
5	15	7	4	5	6	1190	1957	86	38	96	One
5	15	7	4	5	7	1293	1969	132	26	95	means
5	15	7	4	5	8	1443	1956	48	39	95	of
5	15	7	4	5	9	1502	1956	221	51	95	generating
4	15	7	4	6	0	460	2017	1263	52	-1	
5	15	7	4	6	1	460	2031	183	26	96	revenues
5	15	7	4	6	2	664	2017	61	40	96	for
5	15	7	4	6	3	740	2017	262	40	95	broadcasters
5	15	7	4	6	4	1023	2017	31	40	96	is
5	15	7	4	6	5	1073	2017	51	52	96	by
5	15	7	4	6	6	1145	2017	137	52	96	selling
5	15	7	4	6	7	1301	2017	231	52	96	advertising
5	15	7	4	6	8	1552	2031	91	26	95	over
5	15	7	4	6	9	1660	2017	63	40	95	the
4	15	7	4	7	0	460	2080	1262	52	-1	
5	15	7	4	7	1	460	2080	128	40	95	media
5	15	7	4	7	2	613	2080	136	52	96	during
5	15	7	4	7	3	774	2080	63	40	96	the
5	15	7	4	7	4	865	2080	208	40	96	scheduled
5	15	7	4	7	5	1096	2080	297	52	95	programming.
5	15	7	4	7	6	1417	2080	247	52	95	Advertising
5	15	7	4	7	7	1690	2080	32	40	95	is
4	15	7	4	8	0	460	2143	1263	52	-1	
5	15	7	4	8	1	460	2143	183	52	95	typically
5	15	7	4	8	2	664	2143	84	40	96	sold
5	15	7	4	8	3	767	2143	39	40	96	in
5	15	7	4	8	4	822	2143	93	40	96	time
5	15	7	4	8	5	935	2143	92	40	96	slots
5	15	7	4	8	6	1047	2143	135	52	95	during
5	15	7	4	8	7	1199	2143	129	40	95	which
5	15	7	4	8	8	1345	2157	49	26	96	an
5	15	7	4	8	9	1411	2143	207	40	96	advertiser
5	15	7	4	8	10	1633	2157	90	38	96	may
4	15	7	4	9	0	460	2205	1262	51	-1	
5	15	7	4	9	1	460	2205	110	51	95	place
5	15	7	4	9	2	587	2218	49	26	96	an
5	15	7	4	9	3	651	2205	293	39	96	advertisement
5	15	7	4	9	4	961	2218	42	26	95	or
5	15	7	4	9	5	1018	2205	245	39	96	commercial
5	15	7	4	9	6	1282	2205	60	39	96	for
5	15	7	4	9	7	1357	2205	123	51	95	goods
5	15	7	4	9	8	1497	2218	44	26	95	or
5	15	7	4	9	9	1557	2205	165	39	96	services
4	15	7	4	10	0	460	2268	1263	51	-1	
5	15	7	4	10	1	460	2268	187	51	96	provided
5	15	7	4	10	2	658	2268	52	51	96	by
5	15	7	4	10	3	724	2268	206	39	96	advertiser
5	15	7	4	10	4	942	2268	136	51	96	during
5	15	7	4	10	5	1092	2281	21	26	96	a
5	15	7	4	10	6	1125	2268	213	39	94	broadcast.
5	15	7	4	10	7	1353	2268	81	39	96	The
5	15	7	4	10	8	1446	2268	93	39	95	time
5	15	7	4	10	9	1554	2268	92	39	95	slots
5	15	7	4	10	10	1661	2281	62	26	96	are
4	15	7	4	11	0	460	2329	1263	52	-1	
5	15	7	4	11	1	460	2329	183	52	94	typically
5	15	7	4	11	2	663	2329	76	40	96	five
5	15	7	4	11	3	760	2329	173	49	96	seconds,
5	15	7	4	11	4	954	2335	65	34	96	ten
5	15	7	4	11	5	1038	2329	173	49	96	seconds,
5	15	7	4	11	6	1234	2329	133	40	95	fifteen
5	15	7	4	11	7	1386	2329	174	49	95	seconds,
5	15	7	4	11	8	1580	2335	143	46	95	twenty
4	15	7	4	12	0	463	2392	747	52	-1	
5	15	7	4	12	1	463	2392	174	49	95	seconds,
5	15	7	4	12	2	653	2392	114	52	95	thirty
5	15	7	4	12	3	783	2392	162	40	95	seconds
5	15	7	4	12	4	962	2406	43	26	96	or
5	15	7	4	12	5	1018	2406	22	26	96	a
5	15	7	4	12	6	1054	2392	156	40	95	minute.
3	15	7	5	0	0	460	2454	1269	788	-1	
4	15	7	5	1	0	515	2454	1208	51	-1	
5	15	7	5	1	1	515	2454	79	39	96	The
5	15	7	5	1	2	606	2454	93	39	96	time
5	15	7	5	1	3	716	2454	92	39	95	slots
5	15	7	5	1	4	823	2467	62	26	96	are
5	15	7	5	1	5	899	2454	150	51	95	usually
5	15	7	5	1	6	1066	2454	85	39	95	sold
5	15	7	5	1	7	1163	2454	120	39	96	based
5	15	7	5	1	8	1297	2467	52	26	96	on
5	15	7	5	1	9	1360	2454	64	39	96	the
5	15	7	5	1	10	1438	2454	285	51	89	programming
4	15	7	5	2	0	461	2517	1262	51	-1	
5	15	7	5	2	1	461	2523	154	33	96	content
5	15	7	5	2	2	640	2517	76	39	95	and
5	15	7	5	2	3	740	2517	63	39	96	the
5	15	7	5	2	4	827	2517	93	39	95	time
5	15	7	5	2	5	945	2517	64	39	96	the
5	15	7	5	2	6	1034	2517	286	51	96	programming
5	15	7	5	2	7	1346	2517	31	39	95	is
5	15	7	5	2	8	1404	2517	211	39	95	broadcast.
5	15	7	5	2	9	1643	2517	80	39	96	The
4	15	7	5	3	0	460	2580	1262	51	-1	
5	15	7	5	3	1	460	2580	124	51	95	prices
5	15	7	5	3	2	599	2580	48	39	95	of
5	15	7	5	3	3	656	2580	63	39	96	the
5	15	7	5	3	4	733	2580	312	39	94	advertisements
5	15	7	5	3	5	1059	2580	183	51	96	typically
5	15	7	5	3	6	1256	2593	92	38	96	vary
5	15	7	5	3	7	1362	2580	119	39	96	based
5	15	7	5	3	8	1495	2593	52	26	96	on
5	15	7	5	3	9	1559	2580	63	39	95	the
5	15	7	5	3	10	1636	2593	86	38	95	pro-
4	15	7	5	4	0	461	2641	1264	52	-1	
5	15	7	5	4	1	461	2655	107	38	96	gram
5	15	7	5	4	2	584	2647	165	43	96	content,
5	15	7	5	4	3	765	2641	93	40	96	time
5	15	7	5	4	4	876	2641	47	40	96	of
5	15	7	5	4	5	933	2641	201	40	95	broadcast
5	15	7	5	4	6	1151	2641	74	40	96	and
5	15	7	5	4	7	1241	2641	63	40	96	the
5	15	7	5	4	8	1320	2641	201	40	96	broadcast
5	15	7	5	4	9	1538	2655	95	26	96	area.
5	15	7	5	4	10	1653	2643	72	38	96	For
4	15	7	5	5	0	461	2704	1268	52	-1	
5	15	7	5	5	1	461	2704	186	52	96	example,
5	15	7	5	5	2	664	2718	21	26	95	a
5	15	7	5	5	3	696	2704	93	40	95	time
5	15	7	5	5	4	805	2704	71	40	95	slot
5	15	7	5	5	5	890	2704	136	52	96	during
5	15	7	5	5	6	1038	2718	21	26	96	a
5	15	7	5	5	7	1072	2704	167	40	95	national
5	15	7	5	5	8	1252	2704	204	40	96	television
5	15	7	5	5	9	1467	2704	201	40	95	broadcast
5	15	7	5	5	10	1681	2704	48	40	96	of
4	15	7	5	6	0	460	2766	1263	51	-1	
5	15	7	5	6	1	460	2766	63	39	96	the
5	15	7	5	6	2	537	2767	121	50	96	Super
5	15	7	5	6	3	670	2766	109	39	69	Bow!
5	15	7	5	6	4	793	2766	31	39	96	is
5	15	7	5	6	5	840	2766	256	51	95	significantly
5	15	7	5	6	6	1109	2779	107	26	96	more
5	15	7	5	6	7	1227	2766	91	39	96	than
5	15	7	5	6	8	1329	2779	22	26	96	a
5	15	7	5	6	9	1362	2766	93	39	96	time
5	15	7	5	6	10	1469	2766	73	39	96	slot
5	15	7	5	6	11	1554	2766	136	51	96	during
5	15	7	5	6	12	1702	2779	21	26	96	a
4	15	7	5	7	0	461	2829	1262	51	-1	
5	15	7	5	7	1	461	2829	75	39	95	late
5	15	7	5	7	2	547	2829	107	51	96	night
5	15	7	5	7	3	667	2829	129	39	95	movie
5	15	7	5	7	4	808	2829	201	39	95	broadcast
5	15	7	5	7	5	1021	2829	51	51	96	by
5	15	7	5	7	6	1086	2842	21	26	96	a
5	15	7	5	7	7	1120	2829	98	39	95	local
5	15	7	5	7	8	1232	2829	203	39	96	television
5	15	7	5	7	9	1449	2829	138	39	96	station
5	15	7	5	7	10	1599	2842	91	26	96	over
5	15	7	5	7	11	1702	2842	21	26	96	a
4	15	7	5	8	0	461	2890	1261	52	-1	
5	15	7	5	8	1	461	2890	109	40	95	cable
5	15	7	5	8	2	584	2890	204	40	96	television
5	15	7	5	8	3	802	2896	153	46	95	system.
5	15	7	5	8	4	974	2892	142	47	95	Hence,
5	15	7	5	8	5	1132	2904	75	26	96	one
5	15	7	5	8	6	1220	2890	184	52	96	typically
5	15	7	5	8	7	1419	2904	84	26	96	sees
5	15	7	5	8	8	1518	2890	204	40	95	advertise-
4	15	7	5	9	0	460	2953	1265	52	-1	
5	15	7	5	9	1	460	2960	124	33	95	ments
5	15	7	5	9	2	606	2953	102	40	96	from
5	15	7	5	9	3	727	2953	113	52	95	large,
5	15	7	5	9	4	862	2953	234	40	95	nationwide
5	15	7	5	9	5	1117	2953	224	40	94	advertisers
5	15	7	5	9	6	1363	2953	135	52	96	during
5	15	7	5	9	7	1518	2953	63	40	96	the
5	15	7	5	9	8	1604	2955	121	50	96	Super
4	15	7	5	10	0	461	3016	1261	52	-1	
5	15	7	5	10	1	461	3016	110	40	80	Bow!
5	15	7	5	10	2	585	3016	75	40	96	and
5	15	7	5	10	3	671	3016	311	40	95	advertisements
5	15	7	5	10	4	996	3016	61	40	96	for
5	15	7	5	10	5	1069	3016	161	49	95	smaller,
5	15	7	5	10	6	1242	3016	170	52	95	regional
5	15	7	5	10	7	1426	3030	43	26	96	or
5	15	7	5	10	8	1480	3016	98	40	96	local
5	15	7	5	10	9	1592	3016	130	40	95	adver-
4	15	7	5	11	0	460	3078	1265	51	-1	
5	15	7	5	11	1	460	3078	110	39	92	tisers
5	15	7	5	11	2	596	3078	136	51	95	during
5	15	7	5	11	3	755	3078	65	39	96	the
5	15	7	5	11	4	845	3078	74	39	96	late
5	15	7	5	11	5	944	3078	107	51	95	night
5	15	7	5	11	6	1076	3078	130	39	95	movie
5	15	7	5	11	7	1231	3091	52	26	96	on
5	15	7	5	11	8	1307	3078	63	39	96	the
5	15	7	5	11	9	1396	3078	98	39	95	local
5	15	7	5	11	10	1521	3078	204	39	96	television
4	15	7	5	12	0	463	3141	1260	51	-1	
5	15	7	5	12	1	463	3141	138	39	96	station
5	15	7	5	12	2	613	3141	202	39	95	broadcast
5	15	7	5	12	3	828	3154	92	26	96	over
5	15	7	5	12	4	933	3154	21	26	96	a
5	15	7	5	12	5	969	3141	109	39	95	cable
5	15	7	5	12	6	1092	3141	202	39	96	television
5	15	7	5	12	7	1310	3147	143	45	96	system
5	15	7	5	12	8	1467	3154	44	26	95	or
5	15	7	5	12	9	1522	3141	201	39	95	broadcast
4	15	7	5	13	0	460	3202	374	40	-1	
5	15	7	5	13	1	460	3202	173	40	93	network
5	15	7	5	13	2	647	3202	187	40	94	affiliates.
